station_name,latitude,longitude,station_start_year,rollout_cluster
Amsterdam Ave & W 183 St,40.84925,-73.93022,2020-01-01T00:00:00,8
E 165 St & Fox St,40.82394,-73.894025,2020-01-01T00:00:00,8
River Ave & McClellan St,40.83406,-73.92243,2020-01-01T00:00:00,8
Bronx Shore Comfort Station,40.80046,-73.92404,2020-01-01T00:00:00,8
W 167 St & St. Nicholas Ave,40.840124,-73.93949,2020-01-01T00:00:00,8
Southern Blvd & Avenue St. John,40.812769,-73.901583,2020-01-01T00:00:00,8
W 144 St & Adam Clayton Powell Blvd,40.820877,-73.939249,2020-01-01T00:00:00,8
Westchester Ave & Jackson Ave,40.816124,-73.908116,2020-01-01T00:00:00,8
E 170 St & Webster Ave,40.836103,-73.907301463227654,2020-01-01T00:00:00,8
LaGuardia Pl & W 3 St [temporarily removed],40.72917025,-73.99810231,2020-01-01T00:00:00,8
Sheridan Ave & E 172 St,40.840494,-73.911479,2020-01-01T00:00:00,8
Icahn Stadium,40.79346,-73.92389,2020-01-01T00:00:00,8
3 Ave & E 169 St,40.832678,-73.905158,2020-01-01T00:00:00,8
Garrison Ave & Manida St,40.818743,-73.890247,2020-01-01T00:00:00,8
River Ave & E 151 St,40.822217,-73.928939,2020-01-01T00:00:00,8
Washington Ave & E 163 St,40.824,-73.91089,2020-01-01T00:00:00,8
University Ave & W 168 St,40.838706,-73.927034,2020-01-01T00:00:00,8
Anderson Ave & W 164 St,40.832057,-73.927421,2020-01-01T00:00:00,8
St Nicholas Ave & E 134 St,40.816234,-73.948222,2020-01-01T00:00:00,8
E 135 St & St Ann's Ave,40.805089,-73.918889,2020-01-01T00:00:00,8
Adam Clayton Powell Blvd & W 132 St,40.813539,-73.94521,2020-01-01T00:00:00,8
3 Ave & E 172 St,40.839586,-73.900277,2020-01-01T00:00:00,8
West End Ave & W 78 St,40.783786,-73.981687,2020-01-01T00:00:00,8
Franklin Ave & E 169 St,40.83171,-73.90208,2020-01-01T00:00:00,8
Sheridan Ave & E 168 St,40.835334,-73.9154,2020-01-01T00:00:00,8
Melrose Ave & E 154 St,40.819609,-73.916071,2020-01-01T00:00:00,8
St. Ann's Ave & E 144 St,40.811112,-73.914932,2020-01-01T00:00:00,8
1 Ave & E 18 St [temporarily removed],40.733812191966322,-73.980544209480286,2020-01-01T00:00:00,8
Cauldwell Ave & E 161 St,40.82188,-73.907521,2020-01-01T00:00:00,8
Liberty St & Nassau St,40.708588942405811,-74.009354822358091,2020-01-01T00:00:00,8
Dawson St & Intervale Ave,40.819999,-73.897263,2020-01-01T00:00:00,8
Prospect Ave & Jennings St,40.831762,-73.896853,2020-01-01T00:00:00,8
E 153 St & E 157 St,40.826677,-73.929327,2020-01-01T00:00:00,8
Walnut Ave & E 136 St,40.801657,-73.909513,2020-01-01T00:00:00,8
E 138 St & Cypress Ave,40.805559,-73.914718,2020-01-01T00:00:00,8
W 148 St & Amsterdam Ave,40.827075,-73.945909,2020-01-01T00:00:00,8
Washington Ave & E 174 St,40.843079,-73.900216,2020-01-01T00:00:00,8
Seneca Ave & Irvine St,40.818725699901158,-73.888624906539917,2020-01-01T00:00:00,8
E 161 St & Park Ave,40.824811,-73.916407,2020-01-01T00:00:00,8
Central Park W & W 97 St,40.792495194951108,-73.964170664630714,2020-01-01T00:00:00,8
3 Ave & E 163 St,40.823872,-73.908699,2020-01-01T00:00:00,8
E 138 St & Canal St W,40.812304,-73.929153,2020-01-01T00:00:00,8
Southern Blvd & E 174 St,40.836733,-73.887931,2020-01-01T00:00:00,8
W 31 St & 7 Ave [temporarily removed],40.749156,-73.9916,2020-01-01T00:00:00,8
Gerard Ave & McClellan St,40.833909,-73.92112,2020-01-01T00:00:00,8
Grand Concourse & E 171 St,40.839549,-73.913004,2020-01-01T00:00:00,8
Hoe Ave & Jennings St,40.832171,-73.889686,2020-01-01T00:00:00,8
Willis Ave & E 143 St,40.812299,-73.92037,2020-01-01T00:00:00,8
Riverside Dr & W 153 St,40.832164,-73.949702,2020-01-01T00:00:00,8
Brook Ave & E 157 St,40.820713,-73.911759,2020-01-01T00:00:00,8
Riverside Dr & W 145 St,40.827305,-73.951989,2020-01-01T00:00:00,8
Shakespeare Ave & W 169 St,40.839312,-73.922423,2020-01-01T00:00:00,8
Adam Clayton Powell Blvd & W 138 St,40.816959710324639,-73.9422959089279,2020-01-01T00:00:00,8
Riverside Dr & W 138 St,40.823168,-73.955857,2020-01-01T00:00:00,8
E 156 & Brook Ave,40.819823,-73.912411,2020-01-01T00:00:00,8
E 174 St & Walton Ave,40.844811,-73.912042,2020-01-01T00:00:00,8
Ogden Ave & Merriam Ave,40.839142,-73.925961,2020-01-01T00:00:00,8
E 149 St & Eagle Ave,40.814046,-73.91186,2020-01-01T00:00:00,8
Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,2020-01-01T00:00:00,8
Inwood Ave & W 170 St,40.840536,-73.919228,2020-01-01T00:00:00,8
Plaza Dr & W 170 St,40.840484,-73.917946,2020-01-01T00:00:00,8
E 170 St & Sheridan Ave,40.838315,-73.912604,2021-01-01T00:00:00,9
46 St & 25 Ave,40.765753,-73.90676,2021-01-01T00:00:00,9
34 Ave & 48 St,40.75388,-73.914952,2021-01-01T00:00:00,9
57 St & 1 Ave - Brooklyn Army Terminal Vaccination Site,40.646377,-74.023087,2021-01-01T00:00:00,9
34 Ave & 45 St,40.754795,-73.917014,2021-01-01T00:00:00,9
Shore Blvd & Astoria Park,40.77977,-73.923162,2021-01-01T00:00:00,9
E 27 St & Park Ave S,40.742751796489948,-73.9847157150507,2021-01-01T00:00:00,9
Steinway St & Broadway,40.759057954185863,-73.918975442647934,2021-01-01T00:00:00,9
Ditmars Blvd & 48 St,40.769219,-73.901001,2021-01-01T00:00:00,9
50 St & 30 Ave,40.760083,-73.907107,2021-01-01T00:00:00,9
42 Pl & Northern Blvd,40.753091,-73.920603,2021-01-01T00:00:00,9
25 Ave & 41 St,40.767666,-73.910963,2021-01-01T00:00:00,9
34 St & 38 Ave,40.752443,-73.929737,2021-01-01T00:00:00,9
Nelson Ave & 167 St,40.836705668628042,-73.926088660955429,2021-01-01T00:00:00,9
36 St & Ditmars Blvd,40.774306,-73.908335,2021-01-01T00:00:00,9
62 St & Northern Blvd,40.754176,-73.900318,2021-01-01T00:00:00,9
21 St & 21 Ave,40.782465,-73.914527,2021-01-01T00:00:00,9
Broadway & 51 St,40.754164,-73.908906,2021-01-01T00:00:00,9
31 St & Ditmars Blvd,40.776168,-73.910485,2021-01-01T00:00:00,9
Steinway St & 21 Ave,40.774798,-73.903787,2021-01-01T00:00:00,9
50 St & Northern Blvd,40.753441,-73.912402,2021-01-01T00:00:00,9
31 St & 21 Ave,40.77813,-73.90842,2021-01-01T00:00:00,9
31 Ave & 61 St,40.757525,-73.901614,2021-01-01T00:00:00,9
38 St & Northern Blvd,40.752372,-73.925384,2021-01-01T00:00:00,9
3 Ave & E 174 St - Bathgate Vaccination Site,40.84224,-73.8985,2021-01-01T00:00:00,9
30 Ave & 41 St,40.763422,-73.914142,2021-01-01T00:00:00,9
51 St & Hobart St,40.757764,-73.907654,2021-01-01T00:00:00,9
31 Rd & 21 St,40.766824,-73.930486,2021-01-01T00:00:00,9
Washington St & Barrow St,40.731911323231742,-74.008769094944,2021-01-01T00:00:00,9
30 Ave & 47 St,40.761294,-73.909562,2021-01-01T00:00:00,9
49 St & 31 Ave,40.758057,-73.909831,2021-01-01T00:00:00,9
31 Ave & 57 St,40.757357,-73.904726,2021-01-01T00:00:00,9
Steinway St & Ditmars Blvd,40.772717,-73.906127,2021-01-01T00:00:00,9
43 St & 37 Ave,40.750181,-73.919998,2021-01-01T00:00:00,9
Broadway & 49 St,40.755389,-73.911517,2021-01-01T00:00:00,9
46 St & 28 Ave,40.763328,-73.908782,2021-01-01T00:00:00,9
Ditmars Ave & 43 St,40.771203,-73.903865,2021-01-01T00:00:00,9
48 St & 37 Ave,40.751555,-73.915026,2021-01-01T00:00:00,9
W 36 St & 7 Ave,40.752149,-73.989539,2021-01-01T00:00:00,9
21 Ave & Shore Blvd,40.783956,-73.916894,2021-01-01T00:00:00,9
43 St & 23 Ave,40.769673,-73.906018,2021-01-01T00:00:00,9
21 Ave & Crescent St,40.780478,-73.912212,2021-01-01T00:00:00,9
Home St & Westchester Ave,40.827629,-73.886659,2021-01-01T00:00:00,9
46 St & 30 Rd,40.76072,-73.910989,2021-01-01T00:00:00,9
Bulova Ave & Brooklyn Queens Expressway W,40.762507,-73.902534,2021-01-01T00:00:00,9
E 44 St & Lexington Ave,40.752643,-73.974996,2021-01-01T00:00:00,9
43 St & 35 Ave,40.754139,-73.919543,2021-01-01T00:00:00,9
48 St & Broadway,40.755763,-73.912715,2021-01-01T00:00:00,9
35 St & 30 Ave,40.765475692449527,-73.918115794658661,2021-01-01T00:00:00,9
58 St & 2 Ave - Brooklyn Army Terminal Vaccination Site,40.644512,-74.021506,2021-01-01T00:00:00,9
