,station_name,latitude,longitude,station_start_year,rollout_cluster
1268,Willis Ave & E 137 St,40.808384,-73.923604,2020-01-01T00:00:00,2020
1269,W 51 St & Rockefeller Plaza,40.75969995906254,-73.97808194160461,2020-01-01T00:00:00,2020
1270,Central Park W & W 91 St,40.78866499127884,-73.96680057048796,2020-01-01T00:00:00,2020
1271,Barry St & Tiffany St,40.816126,-73.891559,2020-01-01T00:00:00,2020
1272,E 50 St & Park Ave,40.757334,-73.974235,2020-01-01T00:00:00,2020
1273,5 Ave & W 131 St,40.81014,-73.93973,2020-01-01T00:00:00,2020
1274,Southern Blvd & E 175 St,40.839335,-73.886445,2020-01-01T00:00:00,2020
1275,Morris Ave & E 142 St,40.814469,-73.924963,2020-01-01T00:00:00,2020
1276,E 54 St & 1 Ave,40.756265,-73.964179,2020-01-01T00:00:00,2020
1277,Tinton Ave & E 165 St,40.824796,-73.90242,2020-01-01T00:00:00,2020
1278,Ogden Ave & W 165 St,40.834457,-73.928381,2020-01-01T00:00:00,2020
1279,Grand Concourse & E 164 St,40.829608,-73.921461,2020-01-01T00:00:00,2020
1280,18 St & 27 Ave,40.772768286288304,-73.92743647098541,2020-01-01T00:00:00,2020
1281,Ogden Ave & W 164 St,40.832812,-73.929372,2020-01-01T00:00:00,2020
1282,E 169 St & Webster Ave,40.834015,-73.908863,2020-01-01T00:00:00,2020
1283,3 Ave & E 170 St,40.834857,-73.903743,2020-01-01T00:00:00,2020
1284,Freeman St & Reverend James A Polite Ave,40.830529,-73.894717,2020-01-01T00:00:00,2020
1285,E 165 St & Jerome Ave,40.83263,-73.925101,2020-01-01T00:00:00,2020
1286,E 171 St & Webster Ave,40.838379,-73.905838,2020-01-01T00:00:00,2020
1287,Macombs Pl & W 152 St,40.826406,-73.937948,2020-01-01T00:00:00,2020
1288,Amsterdam Ave & W 167 St,40.839443,-73.937044,2020-01-01T00:00:00,2020
1289,Hudson St & W 13 St,40.740057085672845,-74.0052741765976,2020-01-01T00:00:00,2020
1290,Gerard Ave & E 165 St,40.83173,-73.922394,2020-01-01T00:00:00,2020
1291,Boston Rd & E 167 St,40.828199,-73.903719,2020-01-01T00:00:00,2020
1292,W 160 St & St. Nicholas Ave,40.834468,-73.939865,2020-01-01T00:00:00,2020
1293,Wall St & South St,40.70437,-74.00637,2020-01-01T00:00:00,2020
1294,E 141 St & St Ann's Ave,40.808633,-73.916124,2020-01-01T00:00:00,2020
1295,E 138 St & Grand Concourse,40.813224,-73.930605,2020-01-01T00:00:00,2020
1296,Boone Ave & E 172 St,40.832649,-73.885272,2020-01-01T00:00:00,2020
1297,39 St & 2 Ave,40.65539977447831,-74.01062786579134,2020-01-01T00:00:00,2020
1298,W 181 St & Riverside Dr,40.85168,-73.94186,2020-01-01T00:00:00,2020
1299,34th Ave & Vernon Blvd,40.76535380385866,-73.93986314535141,2020-01-01T00:00:00,2020
1300,E 138 St & Willow Ave,40.804168,-73.911545,2020-01-01T00:00:00,2020
1301,Cauldwell Ave & E 158 St,40.81989,-73.908351,2020-01-01T00:00:00,2020
1302,Walton Ave & E 168 St,40.83649,-73.918316,2020-01-01T00:00:00,2020
1303,W 171 St & St. Nicholas Ave,40.842941,-73.938631,2020-01-01T00:00:00,2020
1304,E 163 St & Union Ave,40.822545,-73.901824,2020-01-01T00:00:00,2020
1305,E 150 St & Gerard Ave,40.820089,-73.928947,2020-01-01T00:00:00,2020
1306,Longwood Ave & Southern Blvd,40.816343,-73.896447,2020-01-01T00:00:00,2020
1307,Hunts Point Ave & Bryant Ave,40.813991,-73.8855,2020-01-01T00:00:00,2020
1308,Fort Washington Ave & W 183 St,40.852252,-73.937854,2020-01-01T00:00:00,2020
1309,E 155 St & Courtlandt Ave,40.82057,-73.917579,2020-01-01T00:00:00,2020
1310,E 128 St & 3 Ave,40.805631,-73.934077,2020-01-01T00:00:00,2020
1311,W 165 St & Fort Washington Ave,40.84004,-73.942939,2020-01-01T00:00:00,2020
1312,Audobon Ave & W 179 St,40.847305,-73.933291,2020-01-01T00:00:00,2020
1313,Grant Ave & E 169 St,40.83579,-73.913741,2020-01-01T00:00:00,2020
1314,Bruckner Blvd & Bryant Ave,40.821952,-73.888546,2020-01-01T00:00:00,2020
1315,4 Ave & E 12 St,40.732647,-73.99011,2020-01-01T00:00:00,2020
1316,Broadway & W 133 St,40.8190344,-73.956156,2020-01-01T00:00:00,2020
1317,W 180 St & Ft Washington Ave,40.849972,-73.938423,2020-01-01T00:00:00,2020
1318,5 Ave & E 135 St,40.812,-73.938,2020-01-01T00:00:00,2020
1319,Amsterdam Ave & W 162 St,40.83618,-73.939789,2020-01-01T00:00:00,2020
1320,Harlem River Dr & W 155 St,40.830476,-73.939929,2020-01-01T00:00:00,2020
1321,E 167 St & Bryant Ave,40.826706,-73.888719,2020-01-01T00:00:00,2020
1322,E 138 St & 5 Av,40.81449,-73.936153,2020-01-01T00:00:00,2020
1323,31 Ave & Steinway St (temp),40.761293897289086,-73.916916847229,2020-01-01T00:00:00,2020
1324,Amsterdam Ave & W 152 St,40.829523,-73.944279,2020-01-01T00:00:00,2020
1325,Charlotte St & Boston Rd,40.8358771,-73.8931428,2020-01-01T00:00:00,2020
1326,St Nicholas Ave & W 150 St,40.827212,-73.942722,2020-01-01T00:00:00,2020
1327,Waterloo Pl & Crotona Park East,40.839194,-73.888587,2020-01-01T00:00:00,2020
1328,Walton Ave & E 153 St,40.822351,-73.926907,2020-01-01T00:00:00,2020
1329,24 St & 38 Ave,40.756351,-73.936515,2020-01-01T00:00:00,2020
1330,Washington Ave & E 167 St,40.829896,-73.907618,2020-01-01T00:00:00,2020
1331,Crotona Park East & E 173 St,40.837037,-73.890413,2020-01-01T00:00:00,2020
1332,Morris Ave & E 171 St,40.83899,-73.9109,2020-01-01T00:00:00,2020
1333,E 149 St & Morris Ave,40.81734,-73.922962,2020-01-01T00:00:00,2020
1334,Willis Ave & E 141 St,40.81093,-73.921606,2020-01-01T00:00:00,2020
1335,Grand Concourse & E 161 St,40.827115,-73.92272,2020-01-01T00:00:00,2020
1336,Southern Blvd & E 142 St,40.806,-73.90809774398804,2020-01-01T00:00:00,2020
1337,Gerard Ave & E 146 St,40.817755,-73.92965,2020-01-01T00:00:00,2020
1338,Broadway & W 155 St,40.83299,-73.94592,2020-01-01T00:00:00,2020
1339,W 59 St & West End Ave,40.771771,-73.990625,2020-01-01T00:00:00,2020
1340,Madison Av & E 51 St,40.75863,-73.97513,2020-01-01T00:00:00,2020
1341,Grand Concourse & E 144 St,40.816576,-73.927987,2020-01-01T00:00:00,2020
1342,2 Ave & 36 St,40.656,-74.01,2020-01-01T00:00:00,2020
1343,Prospect Ave & Longwood Ave,40.81899,-73.90202,2020-01-01T00:00:00,2020
1344,E 144 St & Brook Ave,40.811675,-73.917037,2020-01-01T00:00:00,2020
1345,West End Ave & W 60 St,40.77237,-73.99005,2020-01-01T00:00:00,2020
1346,St. Nicholas Terrace & Convent Ave,40.821294,-73.947868,2020-01-01T00:00:00,2020
1347,Old Broadway & W 133 St,40.818212,-73.955277,2020-01-01T00:00:00,2020
1348,W 44 St & 11 Ave,40.762009,-73.996975,2020-01-01T00:00:00,2020
1349,34 Ave & 31 St,40.759604471387945,-73.9271441102028,2020-01-01T00:00:00,2020
1350,W 146 St & Broadway,40.826969,-73.949738,2020-01-01T00:00:00,2020
1351,5 Ave & E 72 St,40.77282817,-73.96685276,2020-01-01T00:00:00,2020
1352,8 Ave & W 38 St,40.75461,-73.99177,2020-01-01T00:00:00,2020
1353,W 155 St & Frederick Douglass Blvd,40.82923,-73.936996,2020-01-01T00:00:00,2020
1354,21 St & 23 Ave,40.778557,-73.919046,2020-01-01T00:00:00,2020
1355,W 35 St & 9 Ave,40.75414519263519,-73.9960889518261,2020-01-01T00:00:00,2020
1356,Lexington Ave & E 128 St,40.806414,-73.936085,2020-01-01T00:00:00,2020
1357,E 169 St & Fox St,40.827184,-73.893721,2020-01-01T00:00:00,2020
1358,Hamilton Pl & W 138 St,40.821728,-73.952761,2020-01-01T00:00:00,2020
1359,24 St & 41 Ave (original),40.7527085,-73.9397405,2020-01-01T00:00:00,2020
1360,Amsterdam Ave & W 136 St,40.819746,-73.951819,2020-01-01T00:00:00,2020
1361,Lexington Ave & E 26 St [temporarily removed],40.741459,-73.983293,2020-01-01T00:00:00,2020
1362,Jerome Ave & E 164 St,40.831444,-73.926226,2020-01-01T00:00:00,2020
1363,Sunken Meadow Comfort Station,40.79558,-73.91906,2020-01-01T00:00:00,2020
1364,1 Ave & E 16 St [temporarily removed],40.73221853,-73.98165557,2020-01-01T00:00:00,2020
1365,Bradhurst Ave & W 148 St,40.825125,-73.941616,2020-01-01T00:00:00,2020
1366,Adam Clayton Powell Blvd & W 130 St,40.812346,-73.946168,2020-01-01T00:00:00,2020
1367,Fulton Ave & St. Paul's Pl,40.83545,-73.90153,2020-01-01T00:00:00,2020
1368,Morris Ave & E 153 St,40.820036,-73.921411,2020-01-01T00:00:00,2020
1369,Amsterdam Ave & W 183 St,40.84925,-73.93022,2020-01-01T00:00:00,2020
1370,E 165 St & Fox St,40.82394,-73.894025,2020-01-01T00:00:00,2020
1371,River Ave & McClellan St,40.83406,-73.92243,2020-01-01T00:00:00,2020
1372,Bronx Shore Comfort Station,40.80046,-73.92404,2020-01-01T00:00:00,2020
1373,W 167 St & St. Nicholas Ave,40.840124,-73.93949,2020-01-01T00:00:00,2020
1374,Southern Blvd & Avenue St. John,40.812769,-73.901583,2020-01-01T00:00:00,2020
1375,W 144 St & Adam Clayton Powell Blvd,40.820877,-73.939249,2020-01-01T00:00:00,2020
1376,Westchester Ave & Jackson Ave,40.816124,-73.908116,2020-01-01T00:00:00,2020
1377,E 170 St & Webster Ave,40.836103,-73.90730146322765,2020-01-01T00:00:00,2020
1378,LaGuardia Pl & W 3 St [temporarily removed],40.72917025,-73.99810231,2020-01-01T00:00:00,2020
1379,Sheridan Ave & E 172 St,40.840494,-73.911479,2020-01-01T00:00:00,2020
1380,Icahn Stadium,40.79346,-73.92389,2020-01-01T00:00:00,2020
1381,3 Ave & E 169 St,40.832678,-73.905158,2020-01-01T00:00:00,2020
1382,Garrison Ave & Manida St,40.818743,-73.890247,2020-01-01T00:00:00,2020
1383,River Ave & E 151 St,40.822217,-73.928939,2020-01-01T00:00:00,2020
1384,Washington Ave & E 163 St,40.824,-73.91089,2020-01-01T00:00:00,2020
1385,University Ave & W 168 St,40.838706,-73.927034,2020-01-01T00:00:00,2020
1386,Anderson Ave & W 164 St,40.832057,-73.927421,2020-01-01T00:00:00,2020
1387,St Nicholas Ave & E 134 St,40.816234,-73.948222,2020-01-01T00:00:00,2020
1388,E 135 St & St Ann's Ave,40.805089,-73.918889,2020-01-01T00:00:00,2020
1389,Adam Clayton Powell Blvd & W 132 St,40.813539,-73.94521,2020-01-01T00:00:00,2020
1390,3 Ave & E 172 St,40.839586,-73.900277,2020-01-01T00:00:00,2020
1391,West End Ave & W 78 St,40.783786,-73.981687,2020-01-01T00:00:00,2020
1392,Franklin Ave & E 169 St,40.83171,-73.90208,2020-01-01T00:00:00,2020
1393,Sheridan Ave & E 168 St,40.835334,-73.9154,2020-01-01T00:00:00,2020
1394,Melrose Ave & E 154 St,40.819609,-73.916071,2020-01-01T00:00:00,2020
1395,St. Ann's Ave & E 144 St,40.811112,-73.914932,2020-01-01T00:00:00,2020
1396,1 Ave & E 18 St [temporarily removed],40.73381219196632,-73.98054420948029,2020-01-01T00:00:00,2020
1397,Cauldwell Ave & E 161 St,40.82188,-73.907521,2020-01-01T00:00:00,2020
1398,Liberty St & Nassau St,40.70858894240581,-74.00935482235809,2020-01-01T00:00:00,2020
1399,Dawson St & Intervale Ave,40.819999,-73.897263,2020-01-01T00:00:00,2020
1400,Prospect Ave & Jennings St,40.831762,-73.896853,2020-01-01T00:00:00,2020
1401,E 153 St & E 157 St,40.826677,-73.929327,2020-01-01T00:00:00,2020
1402,Walnut Ave & E 136 St,40.801657,-73.909513,2020-01-01T00:00:00,2020
1403,E 138 St & Cypress Ave,40.805559,-73.914718,2020-01-01T00:00:00,2020
1404,W 148 St & Amsterdam Ave,40.827075,-73.945909,2020-01-01T00:00:00,2020
1405,Washington Ave & E 174 St,40.843079,-73.900216,2020-01-01T00:00:00,2020
1406,Seneca Ave & Irvine St,40.81872569990116,-73.8886249065399,2020-01-01T00:00:00,2020
1407,E 161 St & Park Ave,40.824811,-73.916407,2020-01-01T00:00:00,2020
1408,Central Park W & W 97 St,40.792495194951115,-73.9641706646307,2020-01-01T00:00:00,2020
1409,3 Ave & E 163 St,40.823872,-73.908699,2020-01-01T00:00:00,2020
1410,E 138 St & Canal St W,40.812304,-73.929153,2020-01-01T00:00:00,2020
1411,Southern Blvd & E 174 St,40.836733,-73.887931,2020-01-01T00:00:00,2020
1412,W 31 St & 7 Ave [temporarily removed],40.749156,-73.9916,2020-01-01T00:00:00,2020
1413,Gerard Ave & McClellan St,40.833909,-73.92112,2020-01-01T00:00:00,2020
1414,Grand Concourse & E 171 St,40.839549,-73.913004,2020-01-01T00:00:00,2020
1415,Hoe Ave & Jennings St,40.832171,-73.889686,2020-01-01T00:00:00,2020
1416,Willis Ave & E 143 St,40.812299,-73.92037,2020-01-01T00:00:00,2020
1417,Riverside Dr & W 153 St,40.832164,-73.949702,2020-01-01T00:00:00,2020
1418,Brook Ave & E 157 St,40.820713,-73.911759,2020-01-01T00:00:00,2020
1419,Riverside Dr & W 145 St,40.827305,-73.951989,2020-01-01T00:00:00,2020
1420,Shakespeare Ave & W 169 St,40.839312,-73.922423,2020-01-01T00:00:00,2020
1421,Adam Clayton Powell Blvd & W 138 St,40.81695971032464,-73.9422959089279,2020-01-01T00:00:00,2020
1422,Riverside Dr & W 138 St,40.823168,-73.955857,2020-01-01T00:00:00,2020
1423,E 156 & Brook Ave,40.819823,-73.912411,2020-01-01T00:00:00,2020
1424,E 174 St & Walton Ave,40.844811,-73.912042,2020-01-01T00:00:00,2020
1425,Ogden Ave & Merriam Ave,40.839142,-73.925961,2020-01-01T00:00:00,2020
1426,E 149 St & Eagle Ave,40.814046,-73.91186,2020-01-01T00:00:00,2020
1427,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,2020-01-01T00:00:00,2020
1428,Inwood Ave & W 170 St,40.840536,-73.919228,2020-01-01T00:00:00,2020
1429,Plaza Dr & W 170 St,40.840484,-73.917946,2020-01-01T00:00:00,2020
1430,E 170 St & Sheridan Ave,40.838315,-73.912604,2021-01-01T00:00:00,2021
1431,46 St & 25 Ave,40.765753,-73.90676,2021-01-01T00:00:00,2021
1432,34 Ave & 48 St,40.75388,-73.914952,2021-01-01T00:00:00,2021
1433,57 St & 1 Ave - Brooklyn Army Terminal Vaccination Site,40.646377,-74.023087,2021-01-01T00:00:00,2021
1434,34 Ave & 45 St,40.754795,-73.917014,2021-01-01T00:00:00,2021
1435,Shore Blvd & Astoria Park,40.77977,-73.923162,2021-01-01T00:00:00,2021
1436,E 27 St & Park Ave S,40.74275179648994,-73.9847157150507,2021-01-01T00:00:00,2021
1437,Steinway St & Broadway,40.759057954185856,-73.91897544264793,2021-01-01T00:00:00,2021
1438,Ditmars Blvd & 48 St,40.769219,-73.901001,2021-01-01T00:00:00,2021
1439,50 St & 30 Ave,40.760083,-73.907107,2021-01-01T00:00:00,2021
1440,42 Pl & Northern Blvd,40.753091,-73.920603,2021-01-01T00:00:00,2021
1441,25 Ave & 41 St,40.767666,-73.910963,2021-01-01T00:00:00,2021
1442,34 St & 38 Ave,40.752443,-73.929737,2021-01-01T00:00:00,2021
1443,Nelson Ave & 167 St,40.83670566862804,-73.92608866095544,2021-01-01T00:00:00,2021
1444,36 St & Ditmars Blvd,40.774306,-73.908335,2021-01-01T00:00:00,2021
1445,62 St & Northern Blvd,40.754176,-73.900318,2021-01-01T00:00:00,2021
1446,21 St & 21 Ave,40.782465,-73.914527,2021-01-01T00:00:00,2021
1447,Broadway & 51 St,40.754164,-73.908906,2021-01-01T00:00:00,2021
1448,31 St & Ditmars Blvd,40.776168,-73.910485,2021-01-01T00:00:00,2021
1449,Steinway St & 21 Ave,40.774798,-73.903787,2021-01-01T00:00:00,2021
1450,50 St & Northern Blvd,40.753441,-73.912402,2021-01-01T00:00:00,2021
1451,31 St & 21 Ave,40.77813,-73.90842,2021-01-01T00:00:00,2021
1452,31 Ave & 61 St,40.757525,-73.901614,2021-01-01T00:00:00,2021
1453,38 St & Northern Blvd,40.752372,-73.925384,2021-01-01T00:00:00,2021
1454,3 Ave & E 174 St - Bathgate Vaccination Site,40.84224,-73.8985,2021-01-01T00:00:00,2021
1455,30 Ave & 41 St,40.763422,-73.914142,2021-01-01T00:00:00,2021
1456,51 St & Hobart St,40.757764,-73.907654,2021-01-01T00:00:00,2021
1457,31 Rd & 21 St,40.766824,-73.930486,2021-01-01T00:00:00,2021
1458,Washington St & Barrow St,40.73191132323174,-74.008769094944,2021-01-01T00:00:00,2021
1459,30 Ave & 47 St,40.761294,-73.909562,2021-01-01T00:00:00,2021
1460,49 St & 31 Ave,40.758057,-73.909831,2021-01-01T00:00:00,2021
1461,31 Ave & 57 St,40.757357,-73.904726,2021-01-01T00:00:00,2021
1462,Steinway St & Ditmars Blvd,40.772717,-73.906127,2021-01-01T00:00:00,2021
1463,43 St & 37 Ave,40.750181,-73.919998,2021-01-01T00:00:00,2021
1464,Broadway & 49 St,40.755389,-73.911517,2021-01-01T00:00:00,2021
1465,46 St & 28 Ave,40.763328,-73.908782,2021-01-01T00:00:00,2021
1466,Ditmars Ave & 43 St,40.771203,-73.903865,2021-01-01T00:00:00,2021
1467,48 St & 37 Ave,40.751555,-73.915026,2021-01-01T00:00:00,2021
1468,W 36 St & 7 Ave,40.752149,-73.989539,2021-01-01T00:00:00,2021
1469,21 Ave & Shore Blvd,40.783956,-73.916894,2021-01-01T00:00:00,2021
1470,43 St & 23 Ave,40.769673,-73.906018,2021-01-01T00:00:00,2021
1471,21 Ave & Crescent St,40.780478,-73.912212,2021-01-01T00:00:00,2021
1472,Home St & Westchester Ave,40.827629,-73.886659,2021-01-01T00:00:00,2021
1473,46 St & 30 Rd,40.76072,-73.910989,2021-01-01T00:00:00,2021
1474,Bulova Ave & Brooklyn Queens Expressway W,40.762507,-73.902534,2021-01-01T00:00:00,2021
1475,E 44 St & Lexington Ave,40.752643,-73.974996,2021-01-01T00:00:00,2021
1476,43 St & 35 Ave,40.754139,-73.919543,2021-01-01T00:00:00,2021
1477,48 St & Broadway,40.755763,-73.912715,2021-01-01T00:00:00,2021
1478,35 St & 30 Ave,40.76547569244953,-73.91811579465866,2021-01-01T00:00:00,2021
1479,58 St & 2 Ave - Brooklyn Army Terminal Vaccination Site,40.644512,-74.021506,2021-01-01T00:00:00,2021
